function	op_address	mnemonic	matched_constants	pcode
8c07c5c0	8c07c820	INDIRECT	0x170	(ram, 0x8c07c73a, 2) INDIRECT (ram, 0x8c07c73a, 2) , (const, 0x170, 4)
8c07c5c0	8c07c820	INDIRECT	0x170	(ram, 0x8c07c73c, 2) INDIRECT (ram, 0x8c07c73c, 2) , (const, 0x170, 4)
8c07c5c0	8c07c820	INDIRECT	0x170	(ram, 0x8c07c73e, 2) INDIRECT (ram, 0x8c07c73e, 2) , (const, 0x170, 4)
8c07c5c0	8c07c820	INDIRECT	0x170	(ram, 0x8c07c740, 2) INDIRECT (ram, 0x8c07c740, 2) , (const, 0x170, 4)
8c07c5c0	8c07c820	INDIRECT	0x170	(ram, 0x8c07c742, 2) INDIRECT (ram, 0x8c07c742, 2) , (const, 0x170, 4)
8c07c5c0	8c07c820	INDIRECT	0x170	(ram, 0x8c07c744, 2) INDIRECT (ram, 0x8c07c744, 2) , (const, 0x170, 4)
8c07c5c0	8c07c820	INDIRECT	0x170	(ram, 0x8c07c746, 2) INDIRECT (ram, 0x8c07c746, 2) , (const, 0x170, 4)
8c07c5c0	8c07c820	INDIRECT	0x170	(ram, 0x8c07c748, 4) INDIRECT (ram, 0x8c07c748, 4) , (const, 0x170, 4)
8c07c5c0	8c07c820	INDIRECT	0x170	(ram, 0x8c07c74c, 4) INDIRECT (ram, 0x8c07c74c, 4) , (const, 0x170, 4)
8c07c5c0	8c07c820	INDIRECT	0x170	(ram, 0x8c07c8ce, 2) INDIRECT (ram, 0x8c07c8ce, 2) , (const, 0x170, 4)
8c07c5c0	8c07c820	INDIRECT	0x170	(ram, 0x8c07c8d0, 2) INDIRECT (ram, 0x8c07c8d0, 2) , (const, 0x170, 4)
8c07c5c0	8c07c820	INDIRECT	0x170	(ram, 0x8c07c8d2, 2) INDIRECT (ram, 0x8c07c8d2, 2) , (const, 0x170, 4)
8c07c5c0	8c07c820	INDIRECT	0x170	(ram, 0x8c07c8d4, 2) INDIRECT (ram, 0x8c07c8d4, 2) , (const, 0x170, 4)
8c07c5c0	8c07c820	INDIRECT	0x170	(ram, 0x8c07c8d6, 2) INDIRECT (ram, 0x8c07c8d6, 2) , (const, 0x170, 4)
8c07c5c0	8c07c820	INDIRECT	0x170	(ram, 0x8c07c8d8, 2) INDIRECT (ram, 0x8c07c8d8, 2) , (const, 0x170, 4)
8c07c5c0	8c07c820	INDIRECT	0x170	(ram, 0x8c07c8da, 2) INDIRECT (ram, 0x8c07c8da, 2) , (const, 0x170, 4)
8c07c5c0	8c07c820	INDIRECT	0x170	(ram, 0x8c07c8dc, 2) INDIRECT (ram, 0x8c07c8dc, 2) , (const, 0x170, 4)
8c07c5c0	8c07c820	INDIRECT	0x170	(ram, 0x8c07c8de, 2) INDIRECT (ram, 0x8c07c8de, 2) , (const, 0x170, 4)
8c07c5c0	8c07c820	INDIRECT	0x170	(ram, 0x8c07c8e0, 2) INDIRECT (ram, 0x8c07c8e0, 2) , (const, 0x170, 4)
8c07c5c0	8c07c820	INDIRECT	0x170	(ram, 0x8c07c8e2, 2) INDIRECT (ram, 0x8c07c8e2, 2) , (const, 0x170, 4)
8c07c5c0	8c07c820	INDIRECT	0x170	(ram, 0x8c07c8e4, 2) INDIRECT (ram, 0x8c07c8e4, 2) , (const, 0x170, 4)
8c07c5c0	8c07c820	INDIRECT	0x170	(ram, 0x8c07c8e6, 2) INDIRECT (ram, 0x8c07c8e6, 2) , (const, 0x170, 4)
8c07c5c0	8c07c820	INDIRECT	0x170	(ram, 0x8c07c8e8, 2) INDIRECT (ram, 0x8c07c8e8, 2) , (const, 0x170, 4)
8c07c5c0	8c07c820	INDIRECT	0x170	(ram, 0x8c07c8ea, 2) INDIRECT (ram, 0x8c07c8ea, 2) , (const, 0x170, 4)
8c07c5c0	8c07c820	INDIRECT	0x170	(ram, 0x8c07c8ec, 2) INDIRECT (ram, 0x8c07c8ec, 2) , (const, 0x170, 4)
8c07c5c0	8c07c820	INDIRECT	0x170	(ram, 0x8c07c8ee, 2) INDIRECT (ram, 0x8c07c8ee, 2) , (const, 0x170, 4)
8c07c5c0	8c07c820	INDIRECT	0x170	(ram, 0x8c07c8f0, 2) INDIRECT (ram, 0x8c07c8f0, 2) , (const, 0x170, 4)
8c07c5c0	8c07c820	INDIRECT	0x170	(ram, 0x8c07c8f2, 2) INDIRECT (ram, 0x8c07c8f2, 2) , (const, 0x170, 4)
8c07c5c0	8c07c820	INDIRECT	0x170	(ram, 0x8c07c8f4, 4) INDIRECT (ram, 0x8c07c8f4, 4) , (const, 0x170, 4)
8c07c5c0	8c07c820	INDIRECT	0x170	(ram, 0x8c07c8f8, 4) INDIRECT (ram, 0x8c07c8f8, 4) , (const, 0x170, 4)
8c07c5c0	8c07c820	INDIRECT	0x170	(ram, 0x8c07c8fc, 4) INDIRECT (ram, 0x8c07c8fc, 4) , (const, 0x170, 4)
8c07c5c0	8c07c820	INDIRECT	0x170	(ram, 0x8c07c900, 4) INDIRECT (ram, 0x8c07c900, 4) , (const, 0x170, 4)
8c07c5c0	8c07c820	INDIRECT	0x170	(ram, 0x8c07c904, 4) INDIRECT (ram, 0x8c07c904, 4) , (const, 0x170, 4)
8c07c5c0	8c07c820	INDIRECT	0x170	(ram, 0x8c07ca58, 2) INDIRECT (ram, 0x8c07ca58, 2) , (const, 0x170, 4)
8c07c5c0	8c07c820	INDIRECT	0x170	(ram, 0x8c07ca5a, 2) INDIRECT (ram, 0x8c07ca5a, 2) , (const, 0x170, 4)
8c07c5c0	8c07c820	INDIRECT	0x170	(ram, 0x8c07ca5c, 2) INDIRECT (ram, 0x8c07ca5c, 2) , (const, 0x170, 4)
8c07c5c0	8c07c820	INDIRECT	0x170	(ram, 0x8c07ca5e, 2) INDIRECT (ram, 0x8c07ca5e, 2) , (const, 0x170, 4)
8c07c5c0	8c07c820	INDIRECT	0x170	(ram, 0x8c07ca60, 2) INDIRECT (ram, 0x8c07ca60, 2) , (const, 0x170, 4)
8c07c5c0	8c07c820	INDIRECT	0x170	(ram, 0x8c07ca62, 2) INDIRECT (ram, 0x8c07ca62, 2) , (const, 0x170, 4)
8c07c5c0	8c07c820	INDIRECT	0x170	(ram, 0x8c07ca66, 2) INDIRECT (ram, 0x8c07ca66, 2) , (const, 0x170, 4)
8c07c5c0	8c07c820	INDIRECT	0x170	(ram, 0x8c07ca68, 2) INDIRECT (ram, 0x8c07ca68, 2) , (const, 0x170, 4)
8c07c5c0	8c07c820	INDIRECT	0x170	(ram, 0x8c07ca6a, 2) INDIRECT (ram, 0x8c07ca6a, 2) , (const, 0x170, 4)
8c07c5c0	8c07c820	INDIRECT	0x170	(ram, 0x8c07ca6c, 2) INDIRECT (ram, 0x8c07ca6c, 2) , (const, 0x170, 4)
8c07c5c0	8c07c820	INDIRECT	0x170	(ram, 0x8c07ca6e, 2) INDIRECT (ram, 0x8c07ca6e, 2) , (const, 0x170, 4)
8c07c5c0	8c07c820	INDIRECT	0x170	(ram, 0x8c07ca70, 4) INDIRECT (ram, 0x8c07ca70, 4) , (const, 0x170, 4)
8c07c5c0	8c07c820	INDIRECT	0x170	(ram, 0x8c07ca74, 4) INDIRECT (ram, 0x8c07ca74, 4) , (const, 0x170, 4)
8c07c5c0	8c07c820	INDIRECT	0x170	(ram, 0x8c07ca78, 4) INDIRECT (ram, 0x8c07ca78, 4) , (const, 0x170, 4)
8c07c5c0	8c07c820	INDIRECT	0x170	(ram, 0x8c07ca7c, 4) INDIRECT (ram, 0x8c07ca7c, 4) , (const, 0x170, 4)
8c07c5c0	8c07c820	INDIRECT	0x170	(ram, 0x8c07ca80, 4) INDIRECT (ram, 0x8c07ca80, 4) , (const, 0x170, 4)
8c07c5c0	8c07c820	INDIRECT	0x170	(ram, 0x8c07ca84, 4) INDIRECT (ram, 0x8c07ca84, 4) , (const, 0x170, 4)
8c07c5c0	8c07c820	INDIRECT	0x170	(ram, 0x8c07ca88, 4) INDIRECT (ram, 0x8c07ca88, 4) , (const, 0x170, 4)
8c07c5c0	8c07c820	INDIRECT	0x170	(ram, 0x8c07ca8c, 4) INDIRECT (ram, 0x8c07ca8c, 4) , (const, 0x170, 4)
8c07c5c0	8c07c820	INDIRECT	0x170	(ram, 0x8c07caee, 2) INDIRECT (ram, 0x8c07caee, 2) , (const, 0x170, 4)
8c07c5c0	8c07c820	INDIRECT	0x170	(ram, 0x8c07caf0, 2) INDIRECT (ram, 0x8c07caf0, 2) , (const, 0x170, 4)
8c07c5c0	8c07c820	INDIRECT	0x170	(ram, 0x8c07caf2, 2) INDIRECT (ram, 0x8c07caf2, 2) , (const, 0x170, 4)
8c07c5c0	8c07c820	INDIRECT	0x170	(ram, 0x8c07caf4, 2) INDIRECT (ram, 0x8c07caf4, 2) , (const, 0x170, 4)
8c07c5c0	8c07c820	INDIRECT	0x170	(ram, 0x8c07caf6, 2) INDIRECT (ram, 0x8c07caf6, 2) , (const, 0x170, 4)
8c07c5c0	8c07c820	INDIRECT	0x170	(ram, 0x8c07caf8, 2) INDIRECT (ram, 0x8c07caf8, 2) , (const, 0x170, 4)
8c07cafa	8c07cc4e	INDIRECT	0x16c	(register, 0x238, 8) INDIRECT (register, 0x238, 8) , (const, 0x16c, 4)
8c07cafa	8c07cc4e	INDIRECT	0x16c	(register, 0x278, 8) INDIRECT (register, 0x278, 8) , (const, 0x16c, 4)
8c07cafa	8c07cc4e	INDIRECT	0x16c	(register, 0xa06, 1) INDIRECT (register, 0xa06, 1) , (const, 0x16c, 4)
8c07cafa	8c07cc4e	INDIRECT	0x16c	(ram, 0x8c07cc6e, 2) INDIRECT (ram, 0x8c07cc6e, 2) , (const, 0x16c, 4)
8c07cafa	8c07cc4e	INDIRECT	0x16c	(ram, 0x8c07cc70, 2) INDIRECT (ram, 0x8c07cc70, 2) , (const, 0x16c, 4)
8c07cafa	8c07cc4e	INDIRECT	0x16c	(ram, 0x8c07cc72, 2) INDIRECT (ram, 0x8c07cc72, 2) , (const, 0x16c, 4)
8c07cafa	8c07cc4e	INDIRECT	0x16c	(ram, 0x8c07cc74, 2) INDIRECT (ram, 0x8c07cc74, 2) , (const, 0x16c, 4)
8c07cafa	8c07cc4e	INDIRECT	0x16c	(ram, 0x8c07cc76, 2) INDIRECT (ram, 0x8c07cc76, 2) , (const, 0x16c, 4)
8c07cafa	8c07cc4e	INDIRECT	0x16c	(ram, 0x8c07cc78, 2) INDIRECT (ram, 0x8c07cc78, 2) , (const, 0x16c, 4)
8c07cafa	8c07cc4e	INDIRECT	0x16c	(ram, 0x8c07cc7a, 2) INDIRECT (ram, 0x8c07cc7a, 2) , (const, 0x16c, 4)
8c07cafa	8c07cc4e	INDIRECT	0x16c	(ram, 0x8c07cc7c, 2) INDIRECT (ram, 0x8c07cc7c, 2) , (const, 0x16c, 4)
8c07cafa	8c07cc4e	INDIRECT	0x16c	(ram, 0x8c07cc7e, 2) INDIRECT (ram, 0x8c07cc7e, 2) , (const, 0x16c, 4)
8c07cafa	8c07cc4e	INDIRECT	0x16c	(ram, 0x8c07cc80, 2) INDIRECT (ram, 0x8c07cc80, 2) , (const, 0x16c, 4)
8c07cafa	8c07cc4e	INDIRECT	0x16c	(ram, 0x8c07cc82, 2) INDIRECT (ram, 0x8c07cc82, 2) , (const, 0x16c, 4)
8c07cafa	8c07cc4e	INDIRECT	0x16c	(ram, 0x8c07cc84, 2) INDIRECT (ram, 0x8c07cc84, 2) , (const, 0x16c, 4)
8c07cafa	8c07cc4e	INDIRECT	0x16c	(ram, 0x8c07cc86, 2) INDIRECT (ram, 0x8c07cc86, 2) , (const, 0x16c, 4)
8c07cafa	8c07cc4e	INDIRECT	0x16c	(ram, 0x8c07cc88, 2) INDIRECT (ram, 0x8c07cc88, 2) , (const, 0x16c, 4)
8c07cafa	8c07cc4e	INDIRECT	0x16c	(ram, 0x8c07cc8a, 2) INDIRECT (ram, 0x8c07cc8a, 2) , (const, 0x16c, 4)
8c07cafa	8c07cc4e	INDIRECT	0x16c	(ram, 0x8c07cc8c, 2) INDIRECT (ram, 0x8c07cc8c, 2) , (const, 0x16c, 4)
8c07cafa	8c07cc4e	INDIRECT	0x16c	(ram, 0x8c07cc8e, 2) INDIRECT (ram, 0x8c07cc8e, 2) , (const, 0x16c, 4)
8c07cafa	8c07cc4e	INDIRECT	0x16c	(ram, 0x8c07cc90, 2) INDIRECT (ram, 0x8c07cc90, 2) , (const, 0x16c, 4)
8c07cafa	8c07cc4e	INDIRECT	0x16c	(ram, 0x8c07cc92, 2) INDIRECT (ram, 0x8c07cc92, 2) , (const, 0x16c, 4)
8c07cafa	8c07cc4e	INDIRECT	0x16c	(ram, 0x8c07cc94, 2) INDIRECT (ram, 0x8c07cc94, 2) , (const, 0x16c, 4)
8c07cafa	8c07cc4e	INDIRECT	0x16c	(ram, 0x8c07cc96, 2) INDIRECT (ram, 0x8c07cc96, 2) , (const, 0x16c, 4)
8c07cafa	8c07cc4e	INDIRECT	0x16c	(ram, 0x8c07cc98, 2) INDIRECT (ram, 0x8c07cc98, 2) , (const, 0x16c, 4)
8c07cafa	8c07cc4e	INDIRECT	0x16c	(ram, 0x8c07cc9a, 2) INDIRECT (ram, 0x8c07cc9a, 2) , (const, 0x16c, 4)
8c07cafa	8c07cc4e	INDIRECT	0x16c	(ram, 0x8c07cc9c, 2) INDIRECT (ram, 0x8c07cc9c, 2) , (const, 0x16c, 4)
8c07cafa	8c07cc4e	INDIRECT	0x16c	(ram, 0x8c07cca0, 4) INDIRECT (ram, 0x8c07cca0, 4) , (const, 0x16c, 4)
8c07cafa	8c07cc4e	INDIRECT	0x16c	(ram, 0x8c07cca4, 4) INDIRECT (ram, 0x8c07cca4, 4) , (const, 0x16c, 4)
8c07cafa	8c07cc4e	INDIRECT	0x16c	(ram, 0x8c07cca8, 4) INDIRECT (ram, 0x8c07cca8, 4) , (const, 0x16c, 4)
8c07cafa	8c07cc4e	INDIRECT	0x16c	(ram, 0x8c07ccac, 4) INDIRECT (ram, 0x8c07ccac, 4) , (const, 0x16c, 4)
8c07cafa	8c07cc4e	INDIRECT	0x16c	(ram, 0x8c07ccb0, 4) INDIRECT (ram, 0x8c07ccb0, 4) , (const, 0x16c, 4)
8c07cafa	8c07cc4e	INDIRECT	0x16c	(ram, 0x8c07ccb4, 4) INDIRECT (ram, 0x8c07ccb4, 4) , (const, 0x16c, 4)
8c07cafa	8c07cc4e	INDIRECT	0x16c	(ram, 0x8c07cdfc, 2) INDIRECT (ram, 0x8c07cdfc, 2) , (const, 0x16c, 4)
8c07cafa	8c07cc4e	INDIRECT	0x16c	(ram, 0x8c07cdfe, 2) INDIRECT (ram, 0x8c07cdfe, 2) , (const, 0x16c, 4)
8c07cafa	8c07cc4e	INDIRECT	0x16c	(ram, 0x8c07ce00, 2) INDIRECT (ram, 0x8c07ce00, 2) , (const, 0x16c, 4)
8c07cafa	8c07cc4e	INDIRECT	0x16c	(ram, 0x8c07ce02, 2) INDIRECT (ram, 0x8c07ce02, 2) , (const, 0x16c, 4)
8c07cafa	8c07cc4e	INDIRECT	0x16c	(ram, 0x8c07ce04, 2) INDIRECT (ram, 0x8c07ce04, 2) , (const, 0x16c, 4)
8c07cafa	8c07cc4e	INDIRECT	0x16c	(ram, 0x8c07ce06, 2) INDIRECT (ram, 0x8c07ce06, 2) , (const, 0x16c, 4)
8c07cafa	8c07cc4e	INDIRECT	0x16c	(ram, 0x8c07ce08, 2) INDIRECT (ram, 0x8c07ce08, 2) , (const, 0x16c, 4)
8c07cafa	8c07cc4e	INDIRECT	0x16c	(ram, 0x8c07ce0a, 2) INDIRECT (ram, 0x8c07ce0a, 2) , (const, 0x16c, 4)
8c07cafa	8c07cc4e	INDIRECT	0x16c	(ram, 0x8c07ce0c, 2) INDIRECT (ram, 0x8c07ce0c, 2) , (const, 0x16c, 4)
8c07cafa	8c07cc4e	INDIRECT	0x16c	(ram, 0x8c07ce0e, 2) INDIRECT (ram, 0x8c07ce0e, 2) , (const, 0x16c, 4)
8c07cafa	8c07cc4e	INDIRECT	0x16c	(ram, 0x8c07ce10, 2) INDIRECT (ram, 0x8c07ce10, 2) , (const, 0x16c, 4)
8c07cafa	8c07cc4e	INDIRECT	0x16c	(ram, 0x8c07ce14, 4) INDIRECT (ram, 0x8c07ce14, 4) , (const, 0x16c, 4)
8c07cafa	8c07cc4e	INDIRECT	0x16c	(ram, 0x8c07ce18, 4) INDIRECT (ram, 0x8c07ce18, 4) , (const, 0x16c, 4)
8c07cafa	8c07cc4e	INDIRECT	0x16c	(ram, 0x8c07cfb4, 2) INDIRECT (ram, 0x8c07cfb4, 2) , (const, 0x16c, 4)
8c07cafa	8c07cc4e	INDIRECT	0x16c	(ram, 0x8c07cfb6, 2) INDIRECT (ram, 0x8c07cfb6, 2) , (const, 0x16c, 4)
8c07cafa	8c07cc4e	INDIRECT	0x16c	(ram, 0x8c07cfb8, 2) INDIRECT (ram, 0x8c07cfb8, 2) , (const, 0x16c, 4)
8c07cafa	8c07cc4e	INDIRECT	0x16c	(ram, 0x8c07cfbc, 4) INDIRECT (ram, 0x8c07cfbc, 4) , (const, 0x16c, 4)
8c07cafa	8c07cc4e	INDIRECT	0x16c	(ram, 0x8c07cfc0, 4) INDIRECT (ram, 0x8c07cfc0, 4) , (const, 0x16c, 4)
8c07cafa	8c07cc4e	INDIRECT	0x16c	(ram, 0x8c07cfc4, 4) INDIRECT (ram, 0x8c07cfc4, 4) , (const, 0x16c, 4)
8c07cafa	8c07cc4e	INDIRECT	0x16c	(ram, 0x8c07cfc8, 4) INDIRECT (ram, 0x8c07cfc8, 4) , (const, 0x16c, 4)
8c07cafa	8c07cc4e	INDIRECT	0x16c	(ram, 0x8c07cfcc, 4) INDIRECT (ram, 0x8c07cfcc, 4) , (const, 0x16c, 4)
8c07cafa	8c07cc4e	INDIRECT	0x16c	(ram, 0x8c07d112, 2) INDIRECT (ram, 0x8c07d112, 2) , (const, 0x16c, 4)
8c07cafa	8c07cc4e	INDIRECT	0x16c	(ram, 0x8c07d114, 2) INDIRECT (ram, 0x8c07d114, 2) , (const, 0x16c, 4)
8c07cafa	8c07cc4e	INDIRECT	0x16c	(ram, 0x8c07d116, 2) INDIRECT (ram, 0x8c07d116, 2) , (const, 0x16c, 4)
8c07cafa	8c07cc4e	INDIRECT	0x16c	(ram, 0x8c07d118, 2) INDIRECT (ram, 0x8c07d118, 2) , (const, 0x16c, 4)
8c07cafa	8c07cc4e	INDIRECT	0x16c	(ram, 0x8c07d11a, 2) INDIRECT (ram, 0x8c07d11a, 2) , (const, 0x16c, 4)
8c07cafa	8c07cc4e	INDIRECT	0x16c	(ram, 0x8c07d11c, 2) INDIRECT (ram, 0x8c07d11c, 2) , (const, 0x16c, 4)
8c07cafa	8c07cc4e	INDIRECT	0x16c	(ram, 0x8c07d120, 4) INDIRECT (ram, 0x8c07d120, 4) , (const, 0x16c, 4)
8c07cafa	8c07cc4e	INDIRECT	0x16c	(ram, 0x8c07d124, 4) INDIRECT (ram, 0x8c07d124, 4) , (const, 0x16c, 4)
8c07cafa	8c07cc4e	INDIRECT	0x16c	(ram, 0x8c07d128, 4) INDIRECT (ram, 0x8c07d128, 4) , (const, 0x16c, 4)
8c07cafa	8c07cc4e	INDIRECT	0x16c	(ram, 0x8c07d29a, 2) INDIRECT (ram, 0x8c07d29a, 2) , (const, 0x16c, 4)
8c07cafa	8c07cc4e	INDIRECT	0x16c	(ram, 0x8c07d29e, 2) INDIRECT (ram, 0x8c07d29e, 2) , (const, 0x16c, 4)
8c07cafa	8c07cc4e	INDIRECT	0x16c	(ram, 0x8c07d2a0, 2) INDIRECT (ram, 0x8c07d2a0, 2) , (const, 0x16c, 4)
8c07cafa	8c07cc4e	INDIRECT	0x16c	(ram, 0x8c07d2a4, 4) INDIRECT (ram, 0x8c07d2a4, 4) , (const, 0x16c, 4)
8c07cafa	8c07cc4e	INDIRECT	0x16c	(ram, 0x8c07d2a8, 4) INDIRECT (ram, 0x8c07d2a8, 4) , (const, 0x16c, 4)
8c07cafa	8c07cc4e	INDIRECT	0x16c	(ram, 0x8c07d2ac, 4) INDIRECT (ram, 0x8c07d2ac, 4) , (const, 0x16c, 4)
8c07cafa	8c07cc4e	INDIRECT	0x16c	(ram, 0x8c07d2b0, 4) INDIRECT (ram, 0x8c07d2b0, 4) , (const, 0x16c, 4)
8c07cafa	8c07cc4e	INDIRECT	0x16c	(ram, 0x8c07d2b4, 4) INDIRECT (ram, 0x8c07d2b4, 4) , (const, 0x16c, 4)
8c07cafa	8c07cc4e	INDIRECT	0x16c	(ram, 0x8c07d2b8, 4) INDIRECT (ram, 0x8c07d2b8, 4) , (const, 0x16c, 4)
8c07cafa	8c07cc4e	INDIRECT	0x16c	(ram, 0x8c07d362, 2) INDIRECT (ram, 0x8c07d362, 2) , (const, 0x16c, 4)
8c07cafa	8c07cc4e	INDIRECT	0x16c	(ram, 0x8c07d364, 2) INDIRECT (ram, 0x8c07d364, 2) , (const, 0x16c, 4)
8c07cafa	8c07cc4e	INDIRECT	0x16c	(ram, 0x8c07d368, 4) INDIRECT (ram, 0x8c07d368, 4) , (const, 0x16c, 4)
8c07cafa	8c07cc4e	INDIRECT	0x16c	(ram, 0x8c07d36c, 4) INDIRECT (ram, 0x8c07d36c, 4) , (const, 0x16c, 4)
8c07cafa	8c07cc4e	INDIRECT	0x16c	(ram, 0x8c07d370, 4) INDIRECT (ram, 0x8c07d370, 4) , (const, 0x16c, 4)
8c07cafa	8c07cc4e	INDIRECT	0x16c	(ram, 0x8c07d374, 4) INDIRECT (ram, 0x8c07d374, 4) , (const, 0x16c, 4)
8c07cafa	8c07cc4e	INDIRECT	0x16c	(ram, 0x8c07d378, 4) INDIRECT (ram, 0x8c07d378, 4) , (const, 0x16c, 4)
8c07cafa	8c07cc4e	INDIRECT	0x16c	(ram, 0x8c07d37c, 4) INDIRECT (ram, 0x8c07d37c, 4) , (const, 0x16c, 4)
8c07cafa	8c07cc4e	INDIRECT	0x16c	(ram, 0x8c07d380, 4) INDIRECT (ram, 0x8c07d380, 4) , (const, 0x16c, 4)
8c07cafa	8c07cc4e	INDIRECT	0x16c	(ram, 0x8c07d384, 4) INDIRECT (ram, 0x8c07d384, 4) , (const, 0x16c, 4)
8c07cafa	8c07cc4e	INDIRECT	0x16c	(ram, 0x8c07d388, 4) INDIRECT (ram, 0x8c07d388, 4) , (const, 0x16c, 4)
8c07cafa	8c07cc4e	INDIRECT	0x16c	(ram, 0x8c07d38c, 4) INDIRECT (ram, 0x8c07d38c, 4) , (const, 0x16c, 4)
8c07cafa	8c07cc4e	INDIRECT	0x16c	(stack, 0xffffffffffffffdc, 8) INDIRECT (stack, 0xffffffffffffffdc, 8) , (const, 0x16c, 4)
8c0812e4	8c081480	INDIRECT	0x190	(ram, 0x8c081440, 2) INDIRECT (ram, 0x8c081440, 2) , (const, 0x190, 4)
8c0812e4	8c081480	INDIRECT	0x190	(ram, 0x8c081442, 2) INDIRECT (ram, 0x8c081442, 2) , (const, 0x190, 4)
8c0812e4	8c081480	INDIRECT	0x190	(ram, 0x8c081444, 2) INDIRECT (ram, 0x8c081444, 2) , (const, 0x190, 4)
8c0812e4	8c081480	INDIRECT	0x190	(ram, 0x8c081448, 2) INDIRECT (ram, 0x8c081448, 2) , (const, 0x190, 4)
8c0812e4	8c081480	INDIRECT	0x190	(ram, 0x8c08144a, 2) INDIRECT (ram, 0x8c08144a, 2) , (const, 0x190, 4)
8c0812e4	8c081480	INDIRECT	0x190	(ram, 0x8c08144c, 2) INDIRECT (ram, 0x8c08144c, 2) , (const, 0x190, 4)
8c0812e4	8c081480	INDIRECT	0x190	(ram, 0x8c081450, 4) INDIRECT (ram, 0x8c081450, 4) , (const, 0x190, 4)
8c0812e4	8c081480	INDIRECT	0x190	(ram, 0x8c081454, 4) INDIRECT (ram, 0x8c081454, 4) , (const, 0x190, 4)
8c0812e4	8c081480	INDIRECT	0x190	(ram, 0x8c0814c4, 2) INDIRECT (ram, 0x8c0814c4, 2) , (const, 0x190, 4)
8c0812e4	8c081480	INDIRECT	0x190	(ram, 0x8c0814c6, 2) INDIRECT (ram, 0x8c0814c6, 2) , (const, 0x190, 4)
8c0812e4	8c081480	INDIRECT	0x190	(ram, 0x8c0814c8, 2) INDIRECT (ram, 0x8c0814c8, 2) , (const, 0x190, 4)
8c0812e4	8c081480	INDIRECT	0x190	(ram, 0x8c081776, 2) INDIRECT (ram, 0x8c081776, 2) , (const, 0x190, 4)
8c08ae18	8c08b08e	INDIRECT	0x190	(ram, 0x8c08ae94, 2) INDIRECT (ram, 0x8c08ae94, 2) , (const, 0x190, 4)
8c08ae18	8c08b08e	INDIRECT	0x190	(ram, 0x8c08ae96, 2) INDIRECT (ram, 0x8c08ae96, 2) , (const, 0x190, 4)
8c08ae18	8c08b08e	INDIRECT	0x190	(ram, 0x8c08ae98, 2) INDIRECT (ram, 0x8c08ae98, 2) , (const, 0x190, 4)
8c08ae18	8c08b08e	INDIRECT	0x190	(ram, 0x8c08ae9c, 4) INDIRECT (ram, 0x8c08ae9c, 4) , (const, 0x190, 4)
8c08ae18	8c08b08e	INDIRECT	0x190	(ram, 0x8c08aea0, 4) INDIRECT (ram, 0x8c08aea0, 4) , (const, 0x190, 4)
8c08ae18	8c08b08e	INDIRECT	0x190	(ram, 0x8c08aea4, 4) INDIRECT (ram, 0x8c08aea4, 4) , (const, 0x190, 4)
8c08ae18	8c08b08e	INDIRECT	0x190	(ram, 0x8c08aea8, 4) INDIRECT (ram, 0x8c08aea8, 4) , (const, 0x190, 4)
8c08ae18	8c08b08e	INDIRECT	0x190	(ram, 0x8c08b014, 4) INDIRECT (ram, 0x8c08b014, 4) , (const, 0x190, 4)
8c08ae18	8c08b08e	INDIRECT	0x190	(ram, 0x8c08b018, 4) INDIRECT (ram, 0x8c08b018, 4) , (const, 0x190, 4)
8c08ae18	8c08b08e	INDIRECT	0x190	(ram, 0x8c08b01c, 4) INDIRECT (ram, 0x8c08b01c, 4) , (const, 0x190, 4)
8c08ae18	8c08b08e	INDIRECT	0x190	(ram, 0x8c08b136, 2) INDIRECT (ram, 0x8c08b136, 2) , (const, 0x190, 4)
8c08ae18	8c08b08e	INDIRECT	0x190	(ram, 0x8c08b138, 2) INDIRECT (ram, 0x8c08b138, 2) , (const, 0x190, 4)
8c08ae18	8c08b08e	INDIRECT	0x190	(ram, 0x8c08b13a, 2) INDIRECT (ram, 0x8c08b13a, 2) , (const, 0x190, 4)
8c08ae18	8c08b08e	INDIRECT	0x190	(ram, 0x8c08b13c, 2) INDIRECT (ram, 0x8c08b13c, 2) , (const, 0x190, 4)
8c08ae18	8c08b08e	INDIRECT	0x190	(ram, 0x8c08b140, 4) INDIRECT (ram, 0x8c08b140, 4) , (const, 0x190, 4)
8c08ae18	8c08b08e	INDIRECT	0x190	(ram, 0x8c08b144, 4) INDIRECT (ram, 0x8c08b144, 4) , (const, 0x190, 4)
8c08ae18	8c08b08e	INDIRECT	0x190	(ram, 0x8c08b148, 4) INDIRECT (ram, 0x8c08b148, 4) , (const, 0x190, 4)
8c08ae18	8c08b08e	INDIRECT	0x190	(ram, 0x8c08b14c, 4) INDIRECT (ram, 0x8c08b14c, 4) , (const, 0x190, 4)
8c08ae18	8c08b08e	INDIRECT	0x190	(ram, 0x8c08b150, 4) INDIRECT (ram, 0x8c08b150, 4) , (const, 0x190, 4)
8c08ae18	8c08b08e	INDIRECT	0x190	(ram, 0x8c08b1d2, 2) INDIRECT (ram, 0x8c08b1d2, 2) , (const, 0x190, 4)
8c08ae18	8c08b08e	INDIRECT	0x190	(ram, 0x8c08b1d4, 4) INDIRECT (ram, 0x8c08b1d4, 4) , (const, 0x190, 4)
